State, UserThread77462, User Thread State, 2534.328796, 2534.369867, 0.041071, 0.000000, Submitting task
State, 0, Thread State, 4682.445903, 4682.449821, 0.003918, 0.000000, Overhead
State, 0, Thread State, 4682.446111, 4682.446559, 0.000448, 1.000000, Scheduling
State, 0, Thread State, 4682.449821, 4692.254236, 9.804415, 0.000000, Executing
State, 0, Thread State, 4692.254236, 4692.256659, 0.002423, 0.000000, Overhead
State, 0, Thread State, 4692.256659, 4692.257768, 0.001109, 0.000000, PushingOutput
State, 0, Thread State, 4692.257768, 4692.266157, 0.008389, 0.000000, Overhead
State, 0, Thread State, 4692.263293, 4692.263883, 0.000590, 1.000000, Scheduling
State, 0, Thread State, 4692.266157, 4692.267730, 0.001573, 0.000000, Scheduling
State, 0, Thread State, 4692.267730, 4692.268143, 0.000413, 0.000000, Overhead
State, 0, Thread State, 4692.268143, 4692.270402, 0.002259, 0.000000, FetchingInput
State, 0, Thread State, 4692.270402, 4692.274231, 0.003829, 0.000000, Overhead
State, 0, Thread State, 4692.270609, 4692.271060, 0.000451, 1.000000, Scheduling
State, 0, Thread State, 4692.274231, 4702.125330, 9.851099, 0.000000, Executing
State, 0, Thread State, 4702.125330, 4702.128314, 0.002984, 0.000000, Overhead
State, 0, Thread State, 4702.128314, 4702.129440, 0.001126, 0.000000, PushingOutput
State, 0, Thread State, 4702.129440, 4702.139105, 0.009665, 0.000000, Overhead
State, 0, Thread State, 4702.135745, 4702.136363, 0.000618, 1.000000, Scheduling
State, 0, Thread State, 4702.139105, 4702.140392, 0.001287, 0.000000, Scheduling
State, 0, Thread State, 4702.140392, 4702.140865, 0.000473, 0.000000, Overhead
State, 0, Thread State, 4702.140865, 4702.143321, 0.002456, 0.000000, FetchingInput
State, 0, Thread State, 4702.143321, 4702.147295, 0.003974, 0.000000, Overhead
State, 0, Thread State, 4702.143551, 4702.144001, 0.000450, 1.000000, Scheduling
State, 0, Thread State, 4702.147295, 4711.950365, 9.803070, 0.000000, Executing
State, 0, Thread State, 4711.950365, 4711.953158, 0.002793, 0.000000, Overhead
State, 0, Thread State, 4711.953158, 4711.954255, 0.001097, 0.000000, PushingOutput
State, 0, Thread State, 4711.954255, 4711.963045, 0.008790, 0.000000, Overhead
State, 0, Thread State, 4711.960049, 4711.960634, 0.000585, 1.000000, Scheduling
State, 0, Thread State, 4711.963045, 4711.964237, 0.001192, 0.000000, Scheduling
State, 0, Thread State, 4711.964237, 4711.964645, 0.000408, 0.000000, Overhead
State, 0, Thread State, 4711.964645, 4711.966749, 0.002104, 0.000000, FetchingInput
State, 0, Thread State, 4711.966749, 4711.970920, 0.004171, 0.000000, Overhead
State, 0, Thread State, 4711.966948, 4711.967405, 0.000457, 1.000000, Scheduling
State, 0, Thread State, 4711.970920, 4721.813843, 9.842923, 0.000000, Executing
State, 0, Thread State, 4721.813843, 4721.817326, 0.003483, 0.000000, Overhead
State, 0, Thread State, 4721.817326, 4721.818621, 0.001295, 0.000000, PushingOutput
State, 0, Thread State, 4721.818621, 4721.828913, 0.010292, 0.000000, Overhead
State, 0, Thread State, 4721.825478, 4721.826185, 0.000707, 1.000000, Scheduling
State, 0, Thread State, 4721.828913, 4721.830393, 0.001480, 0.000000, Scheduling
State, 0, Thread State, 4721.830393, 4721.830869, 0.000476, 0.000000, Overhead
State, 0, Thread State, 4721.830869, 4721.833334, 0.002465, 0.000000, FetchingInput
State, 0, Thread State, 4721.833334, 4721.837373, 0.004039, 0.000000, Overhead
State, 0, Thread State, 4721.833595, 4721.834043, 0.000448, 1.000000, Scheduling
State, 0, Thread State, 4721.837373, 4731.633257, 9.795884, 0.000000, Executing
State, 0, Thread State, 4731.633257, 4731.635983, 0.002726, 0.000000, Overhead
State, 0, Thread State, 4731.635983, 4731.637213, 0.001230, 0.000000, PushingOutput
State, 0, Thread State, 4731.637213, 4731.646131, 0.008918, 0.000000, Overhead
State, 0, Thread State, 4731.643008, 4731.643626, 0.000618, 1.000000, Scheduling
State, 0, Thread State, 4731.646131, 4731.647498, 0.001367, 0.000000, Scheduling
State, 0, Thread State, 4731.647498, 4731.647913, 0.000415, 0.000000, Overhead
State, 0, Thread State, 4731.647913, 4731.650354, 0.002441, 0.000000, FetchingInput
State, 0, Thread State, 4731.650354, 4731.654180, 0.003826, 0.000000, Overhead
State, 0, Thread State, 4731.650578, 4731.651019, 0.000441, 1.000000, Scheduling
State, 0, Thread State, 4731.654180, 4741.460856, 9.806676, 0.000000, Executing
State, 0, Thread State, 4741.460856, 4741.463427, 0.002571, 0.000000, Overhead
State, 0, Thread State, 4741.463427, 4741.464495, 0.001068, 0.000000, PushingOutput
State, 0, Thread State, 4741.464495, 4741.473008, 0.008513, 0.000000, Overhead
State, 0, Thread State, 4741.470184, 4741.470755, 0.000571, 1.000000, Scheduling
State, 0, Thread State, 4741.473008, 4741.474430, 0.001422, 0.000000, Scheduling
State, 0, Thread State, 4741.474430, 4741.474846, 0.000416, 0.000000, Overhead
State, 0, Thread State, 4741.474846, 4741.477116, 0.002270, 0.000000, FetchingInput
State, 0, Thread State, 4741.477116, 4741.481052, 0.003936, 0.000000, Overhead
State, 0, Thread State, 4741.477315, 4741.477761, 0.000446, 1.000000, Scheduling
State, 0, Thread State, 4741.481052, 4751.383147, 9.902095, 0.000000, Executing
State, 0, Thread State, 4751.383147, 4751.385702, 0.002555, 0.000000, Overhead
State, 0, Thread State, 4751.385702, 4751.386849, 0.001147, 0.000000, PushingOutput
State, 0, Thread State, 4751.386849, 4751.395294, 0.008445, 0.000000, Overhead
State, 0, Thread State, 4751.392355, 4751.392978, 0.000623, 1.000000, Scheduling
State, 0, Thread State, 4751.395294, 4751.396889, 0.001595, 0.000000, Scheduling
State, 0, Thread State, 4751.396889, 4751.397343, 0.000454, 0.000000, Overhead
State, 0, Thread State, 4751.397343, 4751.399489, 0.002146, 0.000000, FetchingInput
State, 0, Thread State, 4751.399489, 4751.403285, 0.003796, 0.000000, Overhead
State, 0, Thread State, 4751.399702, 4751.400146, 0.000444, 1.000000, Scheduling
State, 0, Thread State, 4751.403285, 4761.204180, 9.800895, 0.000000, Executing
State, 0, Thread State, 4761.204180, 4761.207202, 0.003022, 0.000000, Overhead
State, 0, Thread State, 4761.207202, 4761.208377, 0.001175, 0.000000, PushingOutput
State, 0, Thread State, 4761.208377, 4761.217448, 0.009071, 0.000000, Overhead
State, 0, Thread State, 4761.214272, 4761.214920, 0.000648, 1.000000, Scheduling
State, 0, Thread State, 4761.217448, 4761.218828, 0.001380, 0.000000, Scheduling
State, 0, Thread State, 4761.218828, 4761.219304, 0.000476, 0.000000, Overhead
State, 0, Thread State, 4761.219304, 4761.222145, 0.002841, 0.000000, FetchingInput
State, 0, Thread State, 4761.222145, 4761.226131, 0.003986, 0.000000, Overhead
State, 0, Thread State, 4761.222371, 4761.222819, 0.000448, 1.000000, Scheduling
State, 0, Thread State, 4761.226131, 4771.072980, 9.846849, 0.000000, Executing
State, 0, Thread State, 4771.072980, 4771.075672, 0.002692, 0.000000, Overhead
State, 0, Thread State, 4771.075672, 4771.076796, 0.001124, 0.000000, PushingOutput
State, 0, Thread State, 4771.076796, 4771.085174, 0.008378, 0.000000, Overhead
State, 0, Thread State, 4771.082041, 4771.082670, 0.000629, 1.000000, Scheduling
State, 0, Thread State, 4771.085174, 4771.086424, 0.001250, 0.000000, Scheduling
State, 0, Thread State, 4771.086424, 4771.086862, 0.000438, 0.000000, Overhead
State, 0, Thread State, 4771.086862, 4771.088932, 0.002070, 0.000000, FetchingInput
State, 0, Thread State, 4771.088932, 4771.092750, 0.003818, 0.000000, Overhead
State, 0, Thread State, 4771.089145, 4771.089586, 0.000441, 1.000000, Scheduling
State, 0, Thread State, 4771.092750, 4780.895379, 9.802629, 0.000000, Executing
State, 0, Thread State, 4780.895379, 4780.897924, 0.002545, 0.000000, Overhead
State, 0, Thread State, 4780.897924, 4780.899057, 0.001133, 0.000000, PushingOutput
State, 0, Thread State, 4780.899057, 4780.907001, 0.007944, 0.000000, Overhead
State, 0, Thread State, 4780.904097, 4780.904710, 0.000613, 1.000000, Scheduling
State, 0, Thread State, 4780.907001, 4780.908251, 0.001250, 0.000000, Scheduling
State, 0, Thread State, 4780.908251, 4780.908673, 0.000422, 0.000000, Overhead
State, 0, Thread State, 4780.908673, 4780.911002, 0.002329, 0.000000, FetchingInput
State, 0, Thread State, 4780.911002, 4780.914675, 0.003673, 0.000000, Overhead
State, 0, Thread State, 4780.911220, 4780.911670, 0.000450, 1.000000, Scheduling
State, 0, Thread State, 4780.914675, 4790.754426, 9.839751, 0.000000, Executing
State, 0, Thread State, 4790.754426, 4790.757074, 0.002648, 0.000000, Overhead
State, 0, Thread State, 4790.757074, 4790.758237, 0.001163, 0.000000, PushingOutput
State, 0, Thread State, 4790.758237, 4790.766038, 0.007801, 0.000000, Overhead
State, 0, Thread State, 4790.763178, 4790.763762, 0.000584, 1.000000, Scheduling
State, 0, Thread State, 4790.766038, 4790.767233, 0.001195, 0.000000, Scheduling
State, 0, Thread State, 4790.767233, 4790.767662, 0.000429, 0.000000, Overhead
State, 0, Thread State, 4790.767662, 4790.769809, 0.002147, 0.000000, FetchingInput
State, 0, Thread State, 4790.769809, 4790.773656, 0.003847, 0.000000, Overhead
State, 0, Thread State, 4790.770069, 4790.770555, 0.000486, 1.000000, Scheduling
State, 0, Thread State, 4790.773656, 4800.582568, 9.808912, 0.000000, Executing
State, 0, Thread State, 4800.582568, 4800.585667, 0.003099, 0.000000, Overhead
State, 0, Thread State, 4800.585667, 4800.586756, 0.001089, 0.000000, PushingOutput
State, 0, Thread State, 4800.586756, 4800.595920, 0.009164, 0.000000, Overhead
State, 0, Thread State, 4800.592530, 4800.593206, 0.000676, 1.000000, Scheduling
State, 0, Thread State, 4800.595920, 4800.597154, 0.001234, 0.000000, Scheduling
State, 0, Thread State, 4800.597154, 4800.597631, 0.000477, 0.000000, Overhead
State, 0, Thread State, 4800.597631, 4800.600165, 0.002534, 0.000000, FetchingInput
State, 0, Thread State, 4800.600165, 4800.604321, 0.004156, 0.000000, Overhead
State, 0, Thread State, 4800.600393, 4800.600859, 0.000466, 1.000000, Scheduling
State, 0, Thread State, 4800.604321, 4810.452145, 9.847824, 0.000000, Executing
State, 0, Thread State, 4810.452145, 4810.454662, 0.002517, 0.000000, Overhead
State, 0, Thread State, 4810.454662, 4810.455991, 0.001329, 0.000000, PushingOutput
State, 0, Thread State, 4810.455991, 4810.463765, 0.007774, 0.000000, Overhead
State, 0, Thread State, 4810.460800, 4810.461386, 0.000586, 1.000000, Scheduling
State, 0, Thread State, 4810.463765, 4810.464908, 0.001143, 0.000000, Scheduling
State, 0, Thread State, 4810.464908, 4810.465335, 0.000427, 0.000000, Overhead
State, 0, Thread State, 4810.465335, 4810.467691, 0.002356, 0.000000, FetchingInput
State, 0, Thread State, 4810.467691, 4810.471270, 0.003579, 0.000000, Overhead
State, 0, Thread State, 4810.467916, 4810.468359, 0.000443, 1.000000, Scheduling
State, 0, Thread State, 4810.471270, 4820.321376, 9.850106, 0.000000, Executing
State, 0, Thread State, 4820.321376, 4820.323887, 0.002511, 0.000000, Overhead
State, 0, Thread State, 4820.323887, 4820.325013, 0.001126, 0.000000, PushingOutput
State, 0, Thread State, 4820.325013, 4820.332915, 0.007902, 0.000000, Overhead
State, 0, Thread State, 4820.329925, 4820.330520, 0.000595, 1.000000, Scheduling
State, 0, Thread State, 4820.332915, 4820.334043, 0.001128, 0.000000, Scheduling
State, 0, Thread State, 4820.334043, 4820.334476, 0.000433, 0.000000, Overhead
State, 0, Thread State, 4820.334476, 4820.336817, 0.002341, 0.000000, FetchingInput
State, 0, Thread State, 4820.336817, 4820.340565, 0.003748, 0.000000, Overhead
State, 0, Thread State, 4820.337013, 4820.337456, 0.000443, 1.000000, Scheduling
State, 0, Thread State, 4820.340565, 4830.321296, 9.980731, 0.000000, Executing
State, 0, Thread State, 4830.321296, 4830.323845, 0.002549, 0.000000, Overhead
State, 0, Thread State, 4830.323845, 4830.324868, 0.001023, 0.000000, PushingOutput
State, 0, Thread State, 4830.324868, 4830.332454, 0.007586, 0.000000, Overhead
State, 0, Thread State, 4830.329639, 4830.330205, 0.000566, 1.000000, Scheduling
State, 0, Thread State, 4830.332454, 4830.333605, 0.001151, 0.000000, Scheduling
State, 0, Thread State, 4830.333605, 4830.334035, 0.000430, 0.000000, Overhead
State, 0, Thread State, 4830.334035, 4830.336494, 0.002459, 0.000000, FetchingInput
State, 0, Thread State, 4830.336494, 4830.340023, 0.003529, 0.000000, Overhead
State, 0, Thread State, 4830.336698, 4830.337288, 0.000590, 1.000000, Scheduling
State, 0, Thread State, 4830.340023, 4840.233259, 9.893236, 0.000000, Executing
State, 0, Thread State, 4840.233259, 4840.235870, 0.002611, 0.000000, Overhead
State, 0, Thread State, 4840.235870, 4840.236895, 0.001025, 0.000000, PushingOutput
State, 0, Thread State, 4840.236895, 4840.244534, 0.007639, 0.000000, Overhead
State, 0, Thread State, 4840.241658, 4840.242257, 0.000599, 1.000000, Scheduling
State, 0, Thread State, 4840.244534, 4840.245897, 0.001363, 0.000000, Scheduling
State, 0, Thread State, 4840.245897, 4840.246323, 0.000426, 0.000000, Overhead
State, 0, Thread State, 4840.246323, 4840.248833, 0.002510, 0.000000, FetchingInput
State, 0, Thread State, 4840.248833, 4840.252549, 0.003716, 0.000000, Overhead
State, 0, Thread State, 4840.249029, 4840.249515, 0.000486, 1.000000, Scheduling
State, 0, Thread State, 4840.252549, 4850.054474, 9.801925, 0.000000, Executing
State, 0, Thread State, 4850.054474, 4850.057145, 0.002671, 0.000000, Overhead
State, 0, Thread State, 4850.057145, 4850.058151, 0.001006, 0.000000, PushingOutput
State, 0, Thread State, 4850.058151, 4850.066040, 0.007889, 0.000000, Overhead
State, 0, Thread State, 4850.063064, 4850.063636, 0.000572, 1.000000, Scheduling
State, 0, Thread State, 4850.066040, 4850.067316, 0.001276, 0.000000, Scheduling
State, 0, Thread State, 4850.067316, 4850.067760, 0.000444, 0.000000, Overhead
State, 0, Thread State, 4850.067760, 4850.070040, 0.002280, 0.000000, FetchingInput
State, 0, Thread State, 4850.070040, 4850.073601, 0.003561, 0.000000, Overhead
State, 0, Thread State, 4850.070238, 4850.070723, 0.000485, 1.000000, Scheduling
State, 0, Thread State, 4850.073601, 4859.876985, 9.803384, 0.000000, Executing
State, 0, Thread State, 4859.876985, 4859.879800, 0.002815, 0.000000, Overhead
State, 0, Thread State, 4859.879800, 4859.880840, 0.001040, 0.000000, PushingOutput
State, 0, Thread State, 4859.880840, 4859.888202, 0.007362, 0.000000, Overhead
State, 0, Thread State, 4859.885272, 4859.885855, 0.000583, 1.000000, Scheduling
State, 0, Thread State, 4859.888202, 4859.889419, 0.001217, 0.000000, Scheduling
State, 0, Thread State, 4859.889419, 4859.889861, 0.000442, 0.000000, Overhead
State, 0, Thread State, 4859.889861, 4859.892094, 0.002233, 0.000000, FetchingInput
State, 0, Thread State, 4859.892094, 4859.895789, 0.003695, 0.000000, Overhead
State, 0, Thread State, 4859.892285, 4859.892720, 0.000435, 1.000000, Scheduling
State, 0, Thread State, 4859.895789, 4869.699319, 9.803530, 0.000000, Executing
State, 0, Thread State, 4869.699319, 4869.702349, 0.003030, 0.000000, Overhead
State, 0, Thread State, 4869.702349, 4869.703440, 0.001091, 0.000000, PushingOutput
State, 0, Thread State, 4869.703440, 4869.711741, 0.008301, 0.000000, Overhead
State, 0, Thread State, 4869.708703, 4869.709316, 0.000613, 1.000000, Scheduling
State, 0, Thread State, 4869.711741, 4869.713024, 0.001283, 0.000000, Scheduling
State, 0, Thread State, 4869.713024, 4869.713526, 0.000502, 0.000000, Overhead
State, 0, Thread State, 4869.713526, 4869.715847, 0.002321, 0.000000, FetchingInput
State, 0, Thread State, 4869.715847, 4869.719564, 0.003717, 0.000000, Overhead
State, 0, Thread State, 4869.716068, 4869.716533, 0.000465, 1.000000, Scheduling
State, 0, Thread State, 4869.719564, 4879.553428, 9.833864, 0.000000, Executing
State, 0, Thread State, 4879.553428, 4879.556014, 0.002586, 0.000000, Overhead
State, 0, Thread State, 4879.556014, 4879.557036, 0.001022, 0.000000, PushingOutput
State, 0, Thread State, 4879.557036, 4879.564323, 0.007287, 0.000000, Overhead
State, 0, Thread State, 4879.561437, 4879.562044, 0.000607, 1.000000, Scheduling
State, 0, Thread State, 4879.564323, 4879.565568, 0.001245, 0.000000, Scheduling
State, 0, Thread State, 4879.565568, 4879.566308, 0.000740, 0.000000, Overhead
State, 0, Thread State, 4879.566308, 4879.569173, 0.002865, 0.000000, FetchingInput
State, 0, Thread State, 4879.569173, 4879.572933, 0.003760, 0.000000, Overhead
State, 0, Thread State, 4879.569369, 4879.569795, 0.000426, 1.000000, Scheduling
State, 0, Thread State, 4879.572933, 4889.376821, 9.803888, 0.000000, Executing
State, 0, Thread State, 4889.376821, 4889.379366, 0.002545, 0.000000, Overhead
State, 0, Thread State, 4889.379366, 4889.380406, 0.001040, 0.000000, PushingOutput
State, 0, Thread State, 4889.380406, 4889.387815, 0.007409, 0.000000, Overhead
State, 0, Thread State, 4889.385005, 4889.385584, 0.000579, 1.000000, Scheduling
State, 0, Thread State, 4889.387815, 4889.389114, 0.001299, 0.000000, Scheduling
State, 0, Thread State, 4889.389114, 4889.389562, 0.000448, 0.000000, Overhead
State, 0, Thread State, 4889.389562, 4889.391893, 0.002331, 0.000000, FetchingInput
State, 0, Thread State, 4889.391893, 4889.395557, 0.003664, 0.000000, Overhead
State, 0, Thread State, 4889.392091, 4889.392524, 0.000433, 1.000000, Scheduling
State, 0, Thread State, 4889.395557, 4899.200403, 9.804846, 0.000000, Executing
State, 0, Thread State, 4899.200403, 4899.203769, 0.003366, 0.000000, Overhead
State, 0, Thread State, 4899.203769, 4899.204902, 0.001133, 0.000000, PushingOutput
State, 0, Thread State, 4899.204902, 4899.213263, 0.008361, 0.000000, Overhead
State, 0, Thread State, 4899.209978, 4899.210608, 0.000630, 1.000000, Scheduling
State, 0, Thread State, 4899.213263, 4899.214669, 0.001406, 0.000000, Scheduling
State, 0, Thread State, 4899.214669, 4899.215131, 0.000462, 0.000000, Overhead
State, 0, Thread State, 4899.215131, 4899.217452, 0.002321, 0.000000, FetchingInput
State, 0, Thread State, 4899.217452, 4899.221245, 0.003793, 0.000000, Overhead
State, 0, Thread State, 4899.217710, 4899.218156, 0.000446, 1.000000, Scheduling
State, 0, Thread State, 4899.221245, 4909.018111, 9.796866, 0.000000, Executing
State, 0, Thread State, 4909.018111, 4909.020800, 0.002689, 0.000000, Overhead
State, 0, Thread State, 4909.020800, 4909.021882, 0.001082, 0.000000, PushingOutput
State, 0, Thread State, 4909.021882, 4909.029978, 0.008096, 0.000000, Overhead
State, 0, Thread State, 4909.026944, 4909.027501, 0.000557, 1.000000, Scheduling
State, 0, Thread State, 4909.029978, 4909.031158, 0.001180, 0.000000, Scheduling
State, 0, Thread State, 4909.031158, 4909.031592, 0.000434, 0.000000, Overhead
State, 0, Thread State, 4909.031592, 4909.033844, 0.002252, 0.000000, FetchingInput
State, 0, Thread State, 4909.033844, 4909.037256, 0.003412, 0.000000, Overhead
State, 0, Thread State, 4909.034041, 4909.034483, 0.000442, 1.000000, Scheduling
State, 0, Thread State, 4909.037256, 4918.826723, 9.789467, 0.000000, Executing
State, 0, Thread State, 4918.826723, 4918.829257, 0.002534, 0.000000, Overhead
State, 0, Thread State, 4918.829257, 4918.830421, 0.001164, 0.000000, PushingOutput
State, 0, Thread State, 4918.830421, 4918.837758, 0.007337, 0.000000, Overhead
State, 0, Thread State, 4918.834787, 4918.835328, 0.000541, 1.000000, Scheduling
State, 0, Thread State, 4918.837758, 4918.838922, 0.001164, 0.000000, Scheduling
State, 0, Thread State, 4918.838922, 4918.839362, 0.000440, 0.000000, Overhead
State, 0, Thread State, 4918.839362, 4918.841756, 0.002394, 0.000000, FetchingInput
State, 0, Thread State, 4918.841756, 4918.845115, 0.003359, 0.000000, Overhead
State, 0, Thread State, 4918.841950, 4918.842397, 0.000447, 1.000000, Scheduling
State, 0, Thread State, 4918.845115, 4928.817411, 9.972296, 0.000000, Executing
State, 0, Thread State, 4928.817411, 4928.820155, 0.002744, 0.000000, Overhead
State, 0, Thread State, 4928.820155, 4928.821209, 0.001054, 0.000000, PushingOutput
State, 0, Thread State, 4928.821209, 4928.828349, 0.007140, 0.000000, Overhead
State, 0, Thread State, 4928.825532, 4928.826067, 0.000535, 1.000000, Scheduling
State, 0, Thread State, 4928.828349, 4928.829621, 0.001272, 0.000000, Scheduling
State, 0, Thread State, 4928.829621, 4928.830038, 0.000417, 0.000000, Overhead
State, 0, Thread State, 4928.830038, 4928.832403, 0.002365, 0.000000, FetchingInput
State, 0, Thread State, 4928.832403, 4928.836013, 0.003610, 0.000000, Overhead
State, 0, Thread State, 4928.832600, 4928.833045, 0.000445, 1.000000, Scheduling
State, 0, Thread State, 4928.836013, 4938.673181, 9.837168, 0.000000, Executing
State, 0, Thread State, 4938.673181, 4938.675738, 0.002557, 0.000000, Overhead
State, 0, Thread State, 4938.675738, 4938.676778, 0.001040, 0.000000, PushingOutput
State, 0, Thread State, 4938.676778, 4938.684051, 0.007273, 0.000000, Overhead
State, 0, Thread State, 4938.681120, 4938.681647, 0.000527, 1.000000, Scheduling
State, 0, Thread State, 4938.684051, 4938.685180, 0.001129, 0.000000, Scheduling
State, 0, Thread State, 4938.685180, 4938.685602, 0.000422, 0.000000, Overhead
State, 0, Thread State, 4938.685602, 4938.687913, 0.002311, 0.000000, FetchingInput
State, 0, Thread State, 4938.687913, 4938.691376, 0.003463, 0.000000, Overhead
State, 0, Thread State, 4938.688111, 4938.688556, 0.000445, 1.000000, Scheduling
State, 0, Thread State, 4938.691376, 4948.497287, 9.805911, 0.000000, Executing
State, 0, Thread State, 4948.497287, 4948.499788, 0.002501, 0.000000, Overhead
State, 0, Thread State, 4948.499788, 4948.500812, 0.001024, 0.000000, PushingOutput
State, 0, Thread State, 4948.500812, 4948.508146, 0.007334, 0.000000, Overhead
State, 0, Thread State, 4948.505224, 4948.505771, 0.000547, 1.000000, Scheduling
State, 0, Thread State, 4948.508146, 4948.509328, 0.001182, 0.000000, Scheduling
State, 0, Thread State, 4948.509328, 4948.509752, 0.000424, 0.000000, Overhead
State, 0, Thread State, 4948.509752, 4948.511952, 0.002200, 0.000000, FetchingInput
State, 0, Thread State, 4948.511952, 4948.515645, 0.003693, 0.000000, Overhead
State, 0, Thread State, 4948.512142, 4948.512593, 0.000451, 1.000000, Scheduling
State, 0, Thread State, 4948.515645, 4958.322914, 9.807269, 0.000000, Executing
State, 0, Thread State, 4958.322914, 4958.325436, 0.002522, 0.000000, Overhead
State, 0, Thread State, 4958.325436, 4958.326531, 0.001095, 0.000000, PushingOutput
State, 0, Thread State, 4958.326531, 4958.333935, 0.007404, 0.000000, Overhead
State, 0, Thread State, 4958.331131, 4958.331703, 0.000572, 1.000000, Scheduling
State, 0, Thread State, 4958.333935, 4958.335300, 0.001365, 0.000000, Scheduling
State, 0, Thread State, 4958.335300, 4958.335710, 0.000410, 0.000000, Overhead
State, 0, Thread State, 4958.335710, 4958.338283, 0.002573, 0.000000, FetchingInput
State, 0, Thread State, 4958.338283, 4958.341786, 0.003503, 0.000000, Overhead
State, 0, Thread State, 4958.338476, 4958.338934, 0.000458, 1.000000, Scheduling
State, 0, Thread State, 4958.341786, 4968.144480, 9.802694, 0.000000, Executing
State, 0, Thread State, 4968.144480, 4968.147402, 0.002922, 0.000000, Overhead
State, 0, Thread State, 4968.147402, 4968.148466, 0.001064, 0.000000, PushingOutput
State, 0, Thread State, 4968.148466, 4968.156485, 0.008019, 0.000000, Overhead
State, 0, Thread State, 4968.153355, 4968.153967, 0.000612, 1.000000, Scheduling
State, 0, Thread State, 4968.156485, 4968.157664, 0.001179, 0.000000, Scheduling
State, 0, Thread State, 4968.157664, 4968.158150, 0.000486, 0.000000, Overhead
State, 0, Thread State, 4968.158150, 4968.160672, 0.002522, 0.000000, FetchingInput
State, 0, Thread State, 4968.160672, 4968.164621, 0.003949, 0.000000, Overhead
State, 0, Thread State, 4968.160903, 4968.161344, 0.000441, 1.000000, Scheduling
State, 0, Thread State, 4968.164621, 4978.011508, 9.846887, 0.000000, Executing
State, 0, Thread State, 4978.011508, 4978.014220, 0.002712, 0.000000, Overhead
State, 0, Thread State, 4978.014220, 4978.015424, 0.001204, 0.000000, PushingOutput
State, 0, Thread State, 4978.015424, 4978.023699, 0.008275, 0.000000, Overhead
State, 0, Thread State, 4978.020661, 4978.021302, 0.000641, 1.000000, Scheduling
State, 0, Thread State, 4978.023699, 4978.024885, 0.001186, 0.000000, Scheduling
State, 0, Thread State, 4978.024885, 4978.025333, 0.000448, 0.000000, Overhead
State, 0, Thread State, 4978.025333, 4978.027885, 0.002552, 0.000000, FetchingInput
State, 0, Thread State, 4978.027885, 4978.031928, 0.004043, 0.000000, Overhead
State, 0, Thread State, 4978.028083, 4978.028524, 0.000441, 1.000000, Scheduling
State, 0, Thread State, 4978.031928, 4987.877153, 9.845225, 0.000000, Executing
State, 0, Thread State, 4987.877153, 4987.882652, 0.005499, 0.000000, Overhead
State, 0, Thread State, 4987.882652, 4987.884180, 0.001528, 0.000000, PushingOutput
State, 0, Thread State, 4987.884180, 4987.894634, 0.010454, 0.000000, Overhead
State, 0, Thread State, 4987.890230, 4987.890992, 0.000762, 1.000000, Scheduling
State, 0, Thread State, 4987.894634, 4987.896069, 0.001435, 0.000000, Scheduling
State, 0, Thread State, 4987.896069, 4987.896637, 0.000568, 0.000000, Overhead
State, 0, Thread State, 4987.896637, 4987.899285, 0.002648, 0.000000, FetchingInput
State, 0, Thread State, 4987.899285, 4987.903942, 0.004657, 0.000000, Overhead
State, 0, Thread State, 4987.899601, 4987.900070, 0.000469, 1.000000, Scheduling
State, 0, Thread State, 4987.903942, 4997.711824, 9.807882, 0.000000, Executing
State, 0, Thread State, 4997.711824, 4997.715080, 0.003256, 0.000000, Overhead
State, 0, Thread State, 4997.715080, 4997.716514, 0.001434, 0.000000, PushingOutput
State, 0, Thread State, 4997.716514, 4997.724826, 0.008312, 0.000000, Overhead
State, 0, Thread State, 4997.721348, 4997.721969, 0.000621, 1.000000, Scheduling
State, 0, Thread State, 4997.724826, 4997.726155, 0.001329, 0.000000, Scheduling
State, 0, Thread State, 4997.726155, 4997.726655, 0.000500, 0.000000, Overhead
State, 0, Thread State, 4997.726655, 4997.729301, 0.002646, 0.000000, FetchingInput
State, 0, Thread State, 4997.729301, 4997.733482, 0.004181, 0.000000, Overhead
State, 0, Thread State, 4997.729538, 4997.729985, 0.000447, 1.000000, Scheduling
State, 0, Thread State, 4997.733482, 5007.710731, 9.977249, 0.000000, Executing
State, 0, Thread State, 5007.710731, 5007.715652, 0.004921, 0.000000, Overhead
State, 0, Thread State, 5007.715652, 5007.716966, 0.001314, 0.000000, PushingOutput
State, 0, Thread State, 5007.716966, 5007.726893, 0.009927, 0.000000, Overhead
State, 0, Thread State, 5007.722668, 5007.723459, 0.000791, 1.000000, Scheduling
State, 0, Thread State, 5007.726893, 5007.728302, 0.001409, 0.000000, Scheduling
State, 0, Thread State, 5007.728302, 5007.728843, 0.000541, 0.000000, Overhead
State, 0, Thread State, 5007.728843, 5007.731705, 0.002862, 0.000000, FetchingInput
State, 0, Thread State, 5007.731705, 5007.736403, 0.004698, 0.000000, Overhead
State, 0, Thread State, 5007.732022, 5007.732514, 0.000492, 1.000000, Scheduling
State, 0, Thread State, 5007.736403, 5017.545224, 9.808821, 0.000000, Executing
State, 0, Thread State, 5017.545224, 5017.548041, 0.002817, 0.000000, Overhead
State, 0, Thread State, 5017.548041, 5017.549213, 0.001172, 0.000000, PushingOutput
